ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2025;35013;PEDAGOGIA EN RELIGION Y FILOSOFIA;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;10;8;0;546.5;50.95;546.5;587.45;605.38;632;626;666.38;686.55;706.5
2025;35016;PEDAGOGIA EN CIENCIAS. M/ BIOLOGIA, QUIMICA O FISICA;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;30;30;1;556.5;89.19;500;556.95;590;646.3;633;701.75;752.15;893.5
2025;35017;PEDAGOGIA EN MATEMATICA Y COMPUTACION;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;45;43;0;720;92.84;506;562.8;599;671.84;668;730.25;789.3;895.5
2025;35018;PED.EDUCACION GENERAL BASICA: M/LENGUAJE-MATEM. -CS. NAT.  Y CS.SOC.;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;45;45;1;648.5;74.64;498.5;527.4;579.5;626.91;630.5;675;716;806
2025;35019;PEDAGOGIA EN INGLES;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;75;85;1;712;75.19;495;541.9;583;636.43;624.5;696;735.8;808
2025;35020;PEDAGOGÍA EN EDUCACIÓN ESPECIAL CON MENCIÓN;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;50;50;1;587;57.53;495;523;538.75;579.31;569.25;601.5;651.9;736
2025;35023;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;40;40;1;791.5;68.4;508;569;620.12;661.5;661;701.62;757.85;809.5
2025;35029;AGRONOMIA;UNIVERSIDAD CATOLICA DEL MAULE;AGROPECUARIA;60;70;1;528.5;73.92;488;527.95;550.12;614.71;608;654;710.2;790.5
2025;35033;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;55;55;1;629;83.71;528;556.7;613.75;664.84;663;703;776.9;876
2025;35040;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;105;125;1;593;81.27;567.5;632.4;685;742.84;740.5;809;841;925
2025;35041;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;60;60;1;551;81.38;489;542.9;566.88;628.04;610.25;697.25;749.45;783.5
2025;35052;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS SOCIALES;35;35;1;608.5;60.68;485.5;498;517;573.27;569;624.75;648.3;695.5
2025;35055;SOCIOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS SOCIALES;25;25;1;517.5;60.13;486.5;494.7;517.5;563.32;561.5;586;663.9;689
2025;35056;INGENIERIA COMERCIAL;UNIVERSIDAD CATOLICA DEL MAULE;ADMINISTRACIÓN Y COMERCIO;110;120;1;520.5;81.11;429;535.4;574.5;631.15;623;681.12;748.15;858.5
2025;35057;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;125;145;1;559.5;78.23;537.5;640.9;681.5;740.31;743;799;847.8;893.5
2025;35058;INGENIERIA CIVIL;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;75;75;1;618.5;89.51;511.5;578.4;619;690.09;698.5;751.25;807.2;905.5
2025;35059;INGENIERIA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;20;20;1;605.5;60.11;515;569.7;604.88;636.1;650.25;661.25;682.35;793
2025;35060;CONSTRUCCIÓN CIVIL (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;15;15;1;507;94.75;485;509.4;552;623.8;621.5;677.75;746.6;795
2025;35061;PED.EDUCACIÓN GENERAL BÁSICA:M/LENGUAJE,MATEM. CS.NAT. Y CS.SOC.;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;50;50;1;638.5;71.97;505.5;545.45;576;636.67;638.75;683.12;729.6;816.5
2025;35062;DERECHO;UNIVERSIDAD CATOLICA DEL MAULE;DERECHO;100;115;1;699;71.86;519.5;575.6;607.5;658.19;652.5;700.5;748.1;942.5
2025;35064;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS SOCIALES;30;40;1;515;66.7;488.5;508.25;541;595.29;596;633.88;683.25;754
2025;35065;INGENIERÍA CIVIL ELECTRÓNICA;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;35;35;1;584.5;94.24;552;596.9;648;707.83;689;759.75;849.8;920
2025;35066;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS SOCIALES;70;70;1;566.5;60.72;487.5;514.55;546;587.66;585.5;619;648.8;857
2025;35068;TECNOLOGÍA MÉDICA CON MENCIÓN EN IMAGENOLOGIA U OFTALMOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;SALUD;65;75;1;684;66.24;595;660.5;699;739.67;733;781.75;831.8;935
2025;35069;INGENIERÍA EN ESTADÍSTICA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS BÁSICAS;30;22;0;585.5;102.73;502;546.7;588;668.86;674;755.38;806.35;844.5
2025;35071;QUÍMICA Y FARMACIA;UNIVERSIDAD CATOLICA DEL MAULE;SALUD;75;85;1;676.5;57;676.5;712.7;749.5;792.79;802;833.5;854.4;930.5
2025;35072;ARQUITECTURA;UNIVERSIDAD CATOLICA DEL MAULE;ARTE Y ARQUITECTURA;60;75;1;515.5;82.27;509;562.2;595;662.75;661.5;720;782.6;882.5
2025;35073;INGENIERÍA EN RECURSOS NATURALES;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;20;12;0;498;63.28;498;502.3;537.62;578.12;567;618.38;650.55;706
2025;35074;CONTADOR PÚBLICO Y AUDITOR;UNIVERSIDAD CATOLICA DEL MAULE;ADMINISTRACIÓN Y COMERCIO;40;40;1;526.5;74.88;489.5;532.8;557.75;625.2;615.25;690;734.05;748
2025;35075;CONTADOR PÚBLICO Y AUDITOR;UNIVERSIDAD CATOLICA DEL MAULE;ADMINISTRACIÓN Y COMERCIO;40;45;1;658.5;84.18;489;536.3;562;629.83;618.5;687.5;723.2;833.5
2025;35076;PEDAGOGÍA EN EDUCACIÓN PARVULARIA CON MENCIÓN;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;50;50;1;541;60.94;464;516.85;534.75;581.6;572.25;628.88;654.8;743
2025;35077;PEDAGOGÍA EN EDUCACIÓN PARVULARIA CON MENCIÓN;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;40;40;1;561;72.09;479;500.85;517.88;570.86;555.75;608.88;658.3;777.5
2025;35078;GEOLOGÍA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS BÁSICAS;65;75;1;708.5;83.27;508.5;573;630.5;683.34;681.5;745.5;776.1;924.5
2025;35079;BIOINGENIERÍA MÉDICA;UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;50;60;1;639.5;90.53;541.5;599.15;652.5;722.02;730.25;791;823.7;928
2025;35080;TERAPIA OCUPACIONAL;UNIVERSIDAD CATOLICA DEL MAULE;SALUD;55;55;1;668;73.87;485;513.9;551;599.07;589.5;636.75;693.5;816
2025;35081;MEDICINA VETERINARIA;UNIVERSIDAD CATOLICA DEL MAULE;AGROPECUARIA;35;40;1;766;82.26;569;588.15;635.38;697.92;699.5;737.12;816.4;875
2025;35082;BACHILLERATO EN CIENCIAS BIOMÉDICAS;UNIVERSIDAD CATOLICA DEL MAULE;SALUD;40;50;1;743;52.05;716.5;742.9;773;813.77;817.5;845.88;887.65;911
2025;35083;INGENIERIA EJECUCIÓN EN GEOMENSURA (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS BÁSICAS;15;15;1;567;49.38;495;514.6;542.5;574.8;575;591.5;633.5;680
2025;35084;INGENIERIA EN AUTOMATIZACIÓN Y CONTROL (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;15;15;1;648;82.07;553;556.6;606;667.33;664;718.75;778.1;793
2025;35085;INGENIERÍA MATEMÁTICA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS BÁSICAS;25;22;0;495.5;100.55;495.5;629.5;675.38;733.2;724.75;813.88;843.95;897.5
2025;35086;PEDAGOGÍA EN EDUCACIÓN ESPECIAL CON MENCIÓN;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;35;35;1;560;39.76;485;502.2;513.75;540.87;532;550.5;595.3;654.5
2025;35087;PSICOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;CIENCIAS SOCIALES;45;50;1;726;82.22;489;560.8;596;652.81;640;719.25;762.1;835
2025;35088;PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES;UNIVERSIDAD CATOLICA DEL MAULE;EDUCACIÓN;40;40;1;561;78.65;482;531.4;585.5;632.32;614.5;695.12;743.2;779.5
2025;35089;INGENIERIA EN EJECUCIÓN INDUSTRIAL (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TECNOLOGÍA;15;15;1;626;77.29;555.5;564.8;585;633.07;616;650.75;749.9;809.5
2025;35090;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD CATOLICA DEL MAULE;SALUD;35;40;1;528;77.43;528;587.5;625.75;682.61;672;735.75;762.05;855
2025;35091;INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS;UNIVERSIDAD CATOLICA DEL MAULE;ADMINISTRACIÓN Y COMERCIO;15;15;1;689;81.12;498;534.3;574.5;629.27;611;701.75;728;764
2025;36001;DERECHO;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;DERECHO;125;155;1;495;67.71;495;594.9;641.5;686.43;688.5;728;774.6;911.5
2025;36002;BIOLOGÍA MARINA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS BÁSICAS;40;70;1;486;68.73;462;550.1;590.25;632.51;624.25;691.12;721.25;757
2025;36009;EDUCACIÓN DE PÁRVULOS;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;60;85;1;567.5;75.14;431;482;506;561.28;556;599;661.7;801
2025;36010;PEDAGOGIA EN EDUCACIÓN BÁSICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;50;75;1;519.5;78.3;444.5;503.7;529;588.65;575;621.5;708.9;784
2025;36011;PERIODISMO;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;65;100;1;512;69.82;461;492.05;522.88;572.75;555.75;614.12;673.85;795
2025;36012;INGENIERÍA COMERCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ADMINISTRACIÓN Y COMERCIO;140;170;1;463.5;81.33;438;517.35;555.75;616.9;608.5;677;719.2;843.5
2025;36016;CONTADOR AUDITOR;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ADMINISTRACIÓN Y COMERCIO;70;95;1;471;76.11;446.5;498.3;533.25;593.25;592.5;651.5;688.8;806.5
2025;36020;MEDICINA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;80;90;1;861.5;25.01;819.5;868.75;884.62;899.68;899.75;915.5;933.1;951.5
2025;36021;ENFERMERÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;85;115;1;732;73.55;537.5;573.2;626.25;676.77;677;722.5;768.6;886
2025;36029;INGENIERÍA CIVIL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;90;105;1;572.5;84.24;468;558.9;606.5;656.77;656;697;764.5;893.5
2025;36030;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;120;150;1;663.5;74.16;533.5;626.65;661.62;716.48;717;768.25;817.05;876
2025;36031;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;80;115;1;638.5;79.92;502;592.3;636.75;691.31;685.5;740.25;805.1;886
2025;36050;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;75;115;1;565.5;65.06;458;479;495;549.53;540.5;584.25;634.3;766.5
2025;36051;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;75;105;1;603.5;74.1;459.5;507.4;543;595.25;584;640;695.7;844.5
2025;36052;PEDAGOGÍA EN EDUCACIÓN MEDIA EN INGLÉS;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;70;95;1;502;74.45;418;517.2;555.5;607.02;611.5;650;716.2;770.5
2025;36053;PEDAGOGÍA EN EDUCACIÓN MEDIA  EN LENGUAJE Y COMUNICACIÓN;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;65;90;1;559;69.41;436;519.45;543.5;590.87;576.25;631.38;692.5;787
2025;36054;LICENCIATURA EN CIENCIAS RELIGIOSAS Y ESTUDIOS TEOLÓGICOS;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;HUMANIDADES;5;0;0;;;;;;;;;;
2025;36055;LICENCIATURA EN FILOSOFÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;HUMANIDADES;20;11;0;541.5;62.63;462.5;467;494.5;530.5;497.5;555.25;610;663.5
2025;36056;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;70;95;1;589.5;73.03;410.5;502;527.25;580.48;576.5;630.5;673;803
2025;36057;PEDAGOGIA EN EDUCACIÓN MEDIA EN BIOLOGÍA Y CIENCIAS NATURALES;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;30;27;0;563;51.05;487.5;520.1;535.5;577.19;573.5;609;650.2;677
2025;36058;QUÍMICA AMBIENTAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS BÁSICAS;25;40;1;486;65.74;470.5;474.95;523;571.49;583.5;613.88;643.95;738
2025;36061;LICENCIATURA EN HISTORIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;40;19;0;583;70.39;473.5;488.8;521;569.58;567;602.5;655.1;754.5
2025;36063;INGENIERÍA CIVIL GEOLÓGICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;30;35;1;528.5;87.01;474;506.4;544.5;613.11;615;659;730.1;787
2025;36064;KINESIOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;75;116;1;659.5;59.27;546;622;642.25;683.09;682.25;723.5;757.75;839
2025;36065;PEDAGOGÍA EN EDUCACIÓN MEDIA EN MATEMÁTICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;45;41;0;755;106.63;529.5;554;608.5;685.67;664;734;839.5;946.5
2025;36066;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;50;75;1;549;69.33;410.5;502.8;527;572.28;565;597.5;662.3;802
2025;36067;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;60;80;1;632;82.52;526;560.55;609.62;668.82;669.75;723.38;780.2;907.5
2025;36077;DIRECCIÓN AUDIOVISUAL Y MULTIMEDIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ARTE Y ARQUITECTURA;45;75;1;531;83.84;463;524.5;554.75;620.74;619;666.25;732.8;855.5
2025;36078;TECNOLOGÍA MÉDICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;100;135;1;722.5;63.55;558;629.1;659.75;712.28;717;754.5;799;855
2025;36079;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ADMINISTRACIÓN Y COMERCIO;40;60;1;562;74.51;471.5;528.6;563.12;611.18;598.25;639.5;722.4;823
2025;36080;PSICOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;100;110;1;576.5;68.51;530;617.5;661.38;703.9;702;747;797.25;874.5
2025;36081;ARQUITECTURA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ARTE Y ARQUITECTURA;80;101;1;557.5;67.64;462;582.5;615.5;663.11;668;706.5;749.5;848
2025;36082;ODONTOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;80;90;1;726;54.99;627;681.35;698.75;742.38;734.75;781.62;805.8;907
2025;37001;ANTROPOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;25;1;474;76.67;460;461.5;482;547.44;528;587;649.4;733
2025;37004;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;50;67;1;546;60.44;464;478.8;510.25;554.66;550.5;581.5;638.7;723.5
2025;37005;LICENCIATURA EN ARTES VISUALES;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;40;54;1;458;90.7;458;496.25;547;613.27;601.75;677.75;742.4;822.5
2025;37011;MEDICINA VETERINARIA;UNIVERSIDAD CATOLICA DE TEMUCO;AGROPECUARIA;55;65;1;592.5;90.48;502;580.5;612;685.33;685.5;749.5;786.5;946.5
2025;37013;INGENIERIA CIVIL AMBIENTAL;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;29;1;480.5;64.31;436;481.7;497.5;552.95;549;603;642;667
2025;37014;AGRONOMIA;UNIVERSIDAD CATOLICA DE TEMUCO;AGROPECUARIA;55;73;1;557.5;65.72;474;500.2;536;581.2;582;622;658.7;788.5
2025;37018;INGENIERIA CIVIL EN INFORMATICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;50;70;1;770;78.05;533.5;600.8;637;692.58;685;755.88;783.3;886.5
2025;37019;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;55;72;1;712.5;84.71;481;574.25;617.62;677.78;689.25;733.25;784.3;842
2025;37020;INGENIERIA COMERCIAL;UNIVERSIDAD CATOLICA DE TEMUCO;ADMINISTRACIÓN Y COMERCIO;75;103;1;527;84.2;380.5;526.1;546;614.75;610;670;722.4;858.5
2025;37022;PEDAGOGIA EN EDUCACION BASICA CON MENCIÓN;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;60;1;534;86.77;452.5;498.15;529.5;589.87;567.25;650.75;719.05;850.5
2025;37023;EDUCACION DE PARVULOS;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;40;50;1;518;54.24;433.5;470.5;506.62;542.63;535.5;587.88;621.5;659
2025;37026;PEDAGOGIA  EN INGLES;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;59;1;543;69.79;447;521.9;543.75;601.81;592.5;648.75;682.1;834
2025;37027;PED ED DIFERENCIAL CON ESP. EN  N.E.E.T.  Y DISCAPACIDAD INTELECTUAL;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;65;1;539;75.97;413.5;455.3;506;555.9;550;603;647.8;770
2025;37029;PEDAGOGIA MEDIA EN MATEMATICA;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;20;30;1;643.5;91.68;506.5;544.6;626.88;677.35;679.75;754.62;788.4;830.5
2025;37035;TRADUCCION INGLES-ESPAÑOL;UNIVERSIDAD CATOLICA DE TEMUCO;HUMANIDADES;46;67;1;705;72.16;436.5;493.8;515;577.09;571.5;632.75;672.5;755.5
2025;37040;DERECHO;UNIVERSIDAD CATOLICA DE TEMUCO;DERECHO;170;190;1;550;87.32;489;546.9;584;651.22;641;704.5;776;877.5
2025;37041;CIENCIA POLITICA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;23;1;678.5;86.43;459;514.4;574;636.41;675;697;712.1;767.5
2025;37042;SOCIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;25;1;546;86.01;459;484.4;506;556.26;528;586.5;630.7;883.5
2025;37046;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;25;37;1;460;108.35;454;487.9;549;622.59;613;690;763.1;934
2025;37047;PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;25;35;1;608.5;85.59;445.5;522.2;556;600.86;588.5;644.5;705.3;864.5
2025;37048;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;25;34;1;457;65.06;457;484;529;568.78;561.25;612.38;646.55;752.5
2025;37050;INGENIERÍA EN RECURSOS NATURALES RENOVABLES;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;25;26;1;507.5;118.44;463;475.5;509.12;595.4;562.75;657.62;758.5;928.5
2025;37054;INGENIERIA CIVIL PLAN COMUN;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;30;1;589.5;75.39;486;569.7;603.25;640.5;632.75;669;704.9;866.5
2025;37055;CONTADOR AUDITOR;UNIVERSIDAD CATOLICA DE TEMUCO;ADMINISTRACIÓN Y COMERCIO;25;35;1;571.5;56.17;515.5;548.1;594.5;630.66;639.5;677;694.1;726.5
2025;37056;INGENIERÍA CIVIL EN OBRAS CIVILES;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;55;73;1;523;91.27;458.5;489;523;594.38;583.5;647.5;718.7;879.5
2025;37058;INGENIERÍA CIVIL GEOLÓGICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;19;0;466.5;119.87;466.5;476.5;538.75;607.74;572.5;677.75;766.3;886
2025;37061;PSICOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;45;60;1;730.5;73.27;474.5;566.55;618.38;663.99;663.25;718.12;743.9;883.5
2025;37062;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;35;41;1;608.5;92.05;480;526.5;587.5;641.93;640.5;698.5;749.5;886.5
2025;37064;KINESIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;20;30;1;485;101.93;452.5;494.15;566.62;629.2;625.75;697.88;736.05;855.5
2025;37065;FONOAUDIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;20;35;1;574;52.22;461;492.4;503.75;552.2;552;589;621.1;644.5
2025;37066;TERAPIA OCUPACIONAL;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;40;52;1;523;70.82;418;493.55;519.38;569.92;554.75;609.38;660.85;734
2025;37067;NUTRICION Y DIETETICA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;35;42;1;557.5;82.25;475;507;544.5;604.96;607.25;652.38;717.95;775.5
2025;37068;TECNOLOGIA MEDICA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;25;35;1;611.5;80.59;580;614.7;660.5;716.47;712.5;769.5;797.1;895.5
2025;37069;GEOLOGÍA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS BÁSICAS;48;58;1;529.5;87.39;479;522.25;564.25;620.24;602.75;664.25;729.3;862.5
2025;37090;BACHILLER EN CIENCIAS Y HUMANIDADES;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS BÁSICAS;180;220;1;587;66.75;458.5;485.95;518;569.88;568;608.62;662.95;782.5
2025;37091;ARQUEOLOGÍA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;27;1;666.5;87.12;471;548.4;593;649.54;657;710.25;752.5;820.5
2025;37092;ARQUITECTURA;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;48;58;1;485;95.57;485;545.3;596.88;676.22;685;736.25;784.9;961.5
2025;37095;DISEÑO;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;55;81;1;569.5;82.15;476.5;499;532;598.35;592.5;651.5;698.5;831.5
2025;37096;LICENCIATURA EN FILOSOFIA;UNIVERSIDAD CATOLICA DE TEMUCO;HUMANIDADES;20;19;0;461;59.94;461;497.6;517.75;565.26;567;603.5;640.5;675.5
2025;37097;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;40;55;1;499.5;73.56;458.5;499.7;543.25;589.53;579;633;682.9;812
2025;37098;INGENIERIA ELECTRICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;40;55;1;506.5;85.96;459;503.8;540.25;603.14;586;658.75;702.5;888.5
2025;37099;QUIMICA Y FARMACIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;30;40;1;793;53.02;670.5;696.5;723.5;767.12;774.5;800;830.2;865
2025;37100;PEDAGOGIA EN LENGUA Y CULTURA MAPUCHE;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;20;16;0;502.5;77.65;438.5;494;502.38;555.53;522;605.5;644.25;738
2025;37101;OFICIOS CREATIVOS;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;30;26;0;459;99.9;459;468.25;476.62;559.83;522.75;612.88;696;838.5
2025;37102;MEDICINA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;55;57;1;849;25.37;833.5;852.3;863;884.2;885;902;917;942.5
2025;38003;INGENIERÍA COMERCIAL;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;375;498;1;754.5;68.92;508;600.85;644.5;690.52;693.5;734.88;779.45;879.5
2025;38004;DERECHO;UNIVERSIDAD DIEGO PORTALES;DERECHO;261;333;1;681;52.74;655.5;716.1;747.5;784.03;783;816;851;940
2025;38005;PSICOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;206;241;1;739.5;49.25;679.5;734;766.5;800.9;796;832;867;924.5
2025;38006;CONTADOR AUDITOR-CONTADOR PÚBLICO;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;138;169;1;589.5;75.77;445;577.4;613;664.6;670;712.5;757.6;894.5
